Node1	Node2
M9PD70;Q9VP35	Q7K3X8
M9PD70;Q9VP35	Q9W273
M9PD70;Q9VP35	Q9W275
M9PD70;Q9VP35	Q6NL44
M9PD70;Q9VP35	Q9W1R8
M9PD70;Q9VP35	Q0E8G6;Q9VSY2
M9PD70;Q9VP35	Q9VFE6
M9PD70;Q9VP35	Q9VRM9
M9PD70;Q9VP35	Q9VXS8
M9PD70;Q9VP35	Q9VSC5
M9PD70;Q9VP35	Q9W0R0
M9PD70;Q9VP35	Q9VJ58
M9PD70;Q9VP35	Q9W464
M9PD70;Q9VP35	Q7K0S5
M9PD70;Q9VP35	P29843
M9PD70;Q9VP35	P11147
M9PD70;Q9VP35	Q9VYR0
M9PD70;Q9VP35	Q9V3U2
M9PD70;Q9VP35	Q9V3H9
M9PD70;Q9VP35	Q8T4E1
M9PD70;Q9VP35	Q9VIH1
M9PD70;Q9VP35	M9MS48;Q9VYD8
M9PD70;Q9VP35	M9PBZ2;Q24474;Q9VQJ0
M9PD70;Q9VP35	Q24492
M9PD70;Q9VP35	Q9VNB9
M9PD70;Q9VP35	Q7KTD2;Q9V3T8
M9PD70;Q9VP35	Q95RF6
M9PD70;Q9VP35	Q9W418
M9PD70;Q9VP35	P0CG69
M9PD70;Q9VP35	Q01617
M9PD70;Q9VP35	Q9VN50
M9PD70;Q9VP35	Q02748
M9PD70;Q9VP35	E1NZB4;Q9VYI0
M9PD70;Q9VP35	P33450
M9PD70;Q9VP35	P54362
M9PD70;Q9VP35	Q9V3E3
M9PD70;Q9VP35	A1ZBA5
M9PD70;Q9VP35	Q24113
M9PD70;Q9VP35	Q7K3Z3
M9PD70;Q9VP35	Q9VHD0
M9PD70;Q9VP35	O97102
M9PD70;Q9VP35	Q9VA38
Q9W274	M9PBZ2;Q24474;Q9VQJ0
Q9W274	E1NZB4;Q9VYI0
C0PVB3;Q7KUU5	C0PVB3;Q7KUU5
C0PVB3;Q7KUU5	Q9VZJ4
C0PVB3;Q7KUU5	O76912
C0PVB3;Q7KUU5	Q9VJW5
C0PVB3;Q7KUU5	Q9VVU5
C0PVB3;Q7KUU5	Q9XZ58
C0PVB3;Q7KUU5	Q7KTH8
C0PVB3;Q7KUU5	P04657
C0PVB3;Q7KUU5	Q9V3H9
C0PVB3;Q7KUU5	A1ZA03
C0PVB3;Q7KUU5	Q9W0I7
C0PVB3;Q7KUU5	O96660
C0PVB3;Q7KUU5	Q9W2D6
C0PVB3;Q7KUU5	Q9VYD7
C0PVB3;Q7KUU5	Q9V429
C0PVB3;Q7KUU5	Q8IFW4
C0PVB3;Q7KUU5	P0CG69
C0PVB3;Q7KUU5	Q9VYS3
C0PVB3;Q7KUU5	Q94899
C0PVB3;Q7KUU5	A0A0C4DHD7;Q9W1F1
C0PVB3;Q7KUU5	P25822
C0PVB3;Q7KUU5	O76902
C0PVB3;Q7KUU5	Q9Y103
Q9VNZ8	M9PDK3;Q9W0L7
P15364;Q7KSX2	P15364;Q7KSX2
P15364	M9PGE1;Q9W4R3
P15364	B7Z153;Q9VRI6;X2JCW3
P15364	A8JNC7;Q4QQ69
P15364	M9MSH3;Q9VLF0
P15364	M9MRH0;M9PFI9;Q9VKU8
P15364	B7YZS3;Q9W1A4
Q9VPN2	Q9VM49;X2J523;X2J9R6;X2JDG0
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A0A0B4KEW6;A0A0B4KFR7;Q7KLE5
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P14599
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P45888
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	O97182
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A1Z7A6
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q8SWR8
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	B7Z045;M9PE48;M9PH51;Q960S0;Q9VZU5
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VMS5
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A1Z6I7
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VJ74
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	M9ND52;Q9VRR0
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VMM7
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VM44
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	O46307
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VTM2
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	M9PHM0;Q9VWD3
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	O97069
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VPG2
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VY15
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VGQ9
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VFG2
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VFG1
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VFG0
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A1ZBC3
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9W465
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VDV6
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VQ40
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VDV8
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VDV7
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VGK1
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VI70
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q86BQ4;Q8STA5
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9W4Z9
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q8T0R3
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q8SY39
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q8IR26
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q8IQM1
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A0A0C4DHB8;Q0KHZ4;Q8IMK1
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VQD1
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VMX3
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q961J5
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9W528
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VRT4
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9W175
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	E1JI71;M9ND64;M9NE59;M9NF47;M9NFP8;M9PBX1;M9PET1;M9PHT9;Q5BHY8;Q9VSM0;Q9VSM1;Q9VSM2
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	B7Z141;M9PE86;Q9W2T1
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A0A0B4KF18;D2NUL5;Q9VN52
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A0A0B4KFK6;Q95TW6
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A8JRB8;A8JRC1;Q8MT18
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VGQ1
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q7KUR6;Q9VVM0
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VRQ8
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VX34
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A2RVG5;Q9VEY2
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q961R9
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VDV5
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VCA0
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VD40
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9W397
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q0E8E5;Q2PDY3
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VDW0
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VDV9
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VVL7
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VNW8
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A1Z7S4;C9QPE2;Q95T49
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VH77
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q7K3M6
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9V677
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q4V579;Q9VEY1
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VXP1
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VIF6
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VJE5
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q8T8R1
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VAJ1
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VIK2
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9W0R0
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VSM9
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P29742
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VBX1
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q27597
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9W1H5
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VFV9
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q24324
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	M9PE01;Q7KM03;Q7KM04;Q7KM05;Q7KM08;Q9XTK9
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q8T390
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A8DYJ0;A8DYJ1;Q8SYD9;Q8T389
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P15007
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VYY9
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	B7YZL9;E1JGM8;Q0E917
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	O61604;Q8IQZ7;Q8IQZ8
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VEN3
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P54385
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q8IRJ9;Q9W0U0
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9W095
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q961R8;Q9VUK8
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q86BS5;Q8MQJ8
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q960X8
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P29843
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P11147
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q8INI8
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9BIR7;Q9BIS2
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A8JR46
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VGP9
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VGQ0
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VN44
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P46863
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q7JQW6
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q8SXM8;Q9W327
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A8JNT4;A8JNT5;A8JNT6;M9NDA1;M9NDS8;M9NEB2;M9NFF6;M9NFZ0;M9PCQ3;Q8IQN4;Q8MV37;Q9VUX6;Q9VUX7
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9V461
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q95U54
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VL13
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9W4S7
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q23978
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q23979
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9V3H9
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VVI3
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9V6B9
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VCA2
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q95R48
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q8T6I0;Q8T8W3
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VRL3
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P52034
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P81900
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P05130
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A4UZ54;B7YZT5;Q7KML4
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9V5C6
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q8IMB7;Q9V3W9
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A0A0B4KGQ0;Q9VCI7
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P08645
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	M9PBZ2;Q24474;Q9VQJ0
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A0A0B4K621;A0A0B4K653;A0A0B4K6P1;A0A0B4KFL4;A8JQX0;Q9VGZ6
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P36958
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VJY6
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P49630
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P18101
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9V3H2
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9V3V6
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VNX2
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9XTM1
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VJW1
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VNH6
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VQL1
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VHT3
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	B7Z0X1;Q9W457
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A0A0B4LFW1;A1ZBC4;A8DYI4;A8DYI5;Q4QQA7
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VQF9
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VG51
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P26675
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9V3D9
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q24546
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q5U0V7
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9W418
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P0CG69
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VKZ8
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VZU7
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A0A0B4KGX5;E1JIG3;Q9VHH2
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q86B74;Q9VAT0
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VLN1
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9I7S8
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VGF9
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VIP9
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VCN3
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VHP0
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VPX6;Q9VPX7
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9XTN2
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A0A0B4KEJ7;A0A0B4KEU5;Q7JVY0
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P10180
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q08012
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VZS3
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P48598
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VSG1
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VRY0
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VSB6
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VAR1
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9W5B3
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A1Z9G2
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A0A0U1RVK6;Q9VIS3;X2JES1
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	E1NZB4;Q9VYI0
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q8I0G5
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A0A0B4K697;A0A0B4K7C4;A0A0B4KHL4;Q4AB31;Q59DW8;Q86BR9;Q86NK8;Q8IHB0;Q8INB6;Q9VEX2
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A0A0B4LFQ3;A0A0B4LFV0;A0A0B4LGY8;A1ZBH7;A1ZBH8
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9V3N4
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VWH4
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VCX4
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q95RA8
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	O16011
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q24087
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q24247
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VAY3
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VMI9
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q7K3Z3
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A1ZBL5;A1ZBL7;A1ZBL9;E1JGM9;E1JGN0;Q6NPA6;Q7YU80;Q8MQR8;Q963E5;Q963E6;Q9V8V8
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P25822
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9V3K3
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P40417
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9U1H9
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P27619
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VME5
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q9VNP7
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P17133
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	Q8MQW8
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	M9PCB7;M9PF14;M9PF20;M9PFB2;M9PFF9;M9PFG3;M9PI44;Q9VTZ0
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P22812
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	P36872
A0A0B4KEW6;A0A0B4KFR7;Q7KLE5	A1Z6H4;Q7K1T1
Q9VFA9	M9PHM0;Q9VWD3
Q9VFA9	A0A0B4KHK8;Q9V9Y0
Q9VFA9	M9PFD0;M9PHQ1;Q9VRG4
Q9VFA9	A0A0B4JDA5;E1JIN1;Q8IN99
Q9VFA9	B7Z0Q4;B7Z0Q5;Q9VBK0;Q9VBK1;Q9VBK2
Q9VFA9	A0A0B4K6D8;A0A0B4K707;A0A0B4KFP5;A0A0B4KGR1;Q0KI87;Q7KSS0;Q9VH03
Q9VFA9	Q7KUR6;Q9VVM0
Q9VFA9	Q0E8E5;Q2PDY3
Q9VFA9	Q8IQM5;Q9VUR4
Q9VFA9	Q8IR48;Q9VY26;X2JDR1;X2JK78
Q9VFA9	A0A0B4K6F9;A0A0B4KGU9;Q7KS16;Q9VC62
Q9VFA9	A0A0B4LHY2;Q9V9U2
Q9VYV4	Q0KI50;Q7YU29;Q9VDW3;Q9VDW6
Q9VYV4	H5V864;M9ND28;M9NDX8;M9NEY3;M9NEY5;M9NFI2;M9NFI9;Q9W003;X2JC06
P81641	A0A0B4LG06;A1Z851;Q8SY59
P81641	Q7KTY3;Q86PD7
P08144	A0A0B4LG06;A1Z851;Q8SY59
O18408	A0A0B4LET0;Q7K4C2
O18408	C4NYP8;Q86DS1
O18408	A0A0B4KH28;Q9VDI1
O18408	A8DZ02;A8DZ03;Q59DZ3;Q9VJW9
O18408	A0A0B4JCX5;A0A0B4KFY5;A0A0B4KGY6;A0A0B4LGY5;A0A0B4LI06;Q0KI94;Q0KI96;Q8INP0;Q8T4D1;Q9GNC8;Q9GQN3;Q9GQN4
Q10714	A0A0S0WNI0;Q8I0H4;Q8T3J9
Q10714	Q8INK2;Q8INK3;Q9VGM2
Q10714	A0A0B4K6P4;A0A0B4K6W9;A0A0B4LHY1;A8JRI1;E1JJ45;Q7KES3;Q7KRS7;Q8IMF8;Q8WR53;Q95UI6
Q10714	A0A0B4KHQ8;A0A0B4KI45;A0A0B4LHR7;A0A0B4LHS3;A0A0B4LHV0;A0A0B4LIS6;A0A0B4LIT4;A0A126GV16;D3DMW4;Q9VB13;Q9VB15
Q8SXX2	A0A0B4LGL2;D6W4U0;Q8MLP3;Q9W188
A0A0B4LEH6;A1Z7M8	A0A0B4KHK1;Q9VDE3
Q0KIE7	Q7K5K3;Q8IML6
Q0KIE7	M9PEQ4;Q7KUD6;Q7KUD7;Q86PD2;Q8IQD4;Q8IQD5;Q8IQD6;Q9VT48
Q0KIE7	Q7K3H0;Q95RR5
Q0KIE7	M9PEN8;Q9V3T3
Q0KIE7	A1Z7L8;A1Z7L9;Q7YU60
Q0KIE7	D1YSG0;L0MN91;L0MPZ1;Q7KQP6;X2JD89
A8JNM4;A8JNM5;A8JNM6;A8JNM7;M9MRR4;M9MRS5;M9MRX1;M9MRX4;M9MS19;M9MSK6;M9PBV0;M9PEN3;M9PHP8;Q3KN55;Q7KU92;Q7KU95;Q9NCP8;X2JC49;X2JCM1;X2JGD3	A0A0B4KH07;E1JIW0;Q9VC09
A8JNM4;A8JNM5;A8JNM6;A8JNM7;M9MRR4;M9MRS5;M9MRX1;M9MRX4;M9MS19;M9MSK6;M9PBV0;M9PEN3;M9PHP8;Q3KN55;Q7KU92;Q7KU95;Q9NCP8;X2JC49;X2JCM1;X2JGD3	Q9VCM6
A8JNM4;A8JNM5;A8JNM6;A8JNM7;M9MRR4;M9MRS5;M9MRX1;M9MRX4;M9MS19;M9MSK6;M9PBV0;M9PEN3;M9PHP8;Q3KN55;Q7KU92;Q7KU95;Q9NCP8;X2JC49;X2JCM1;X2JGD3	M9NCP5;Q9VPY9
A8JNM4;A8JNM5;A8JNM6;A8JNM7;M9MRR4;M9MRS5;M9MRX1;M9MRX4;M9MS19;M9MSK6;M9PBV0;M9PEN3;M9PHP8;Q3KN55;Q7KU92;Q7KU95;Q9NCP8;X2JC49;X2JCM1;X2JGD3	Q8IPU7;Q8IPU8;Q9VPD6
A8JNM4;A8JNM5;A8JNM6;A8JNM7;M9MRR4;M9MRS5;M9MRX1;M9MRX4;M9MS19;M9MSK6;M9PBV0;M9PEN3;M9PHP8;Q3KN55;Q7KU92;Q7KU95;Q9NCP8;X2JC49;X2JCM1;X2JGD3	Q9V677
A8JNM4;A8JNM5;A8JNM6;A8JNM7;M9MRR4;M9MRS5;M9MRX1;M9MRX4;M9MS19;M9MSK6;M9PBV0;M9PEN3;M9PHP8;Q3KN55;Q7KU92;Q7KU95;Q9NCP8;X2JC49;X2JCM1;X2JGD3	Q9VN14
A8JNM4;A8JNM5;A8JNM6;A8JNM7;M9MRR4;M9MRS5;M9MRX1;M9MRX4;M9MS19;M9MSK6;M9PBV0;M9PEN3;M9PHP8;Q3KN55;Q7KU92;Q7KU95;Q9NCP8;X2JC49;X2JCM1;X2JGD3	Q9XYM0
A8JNM4;A8JNM5;A8JNM6;A8JNM7;M9MRR4;M9MRS5;M9MRX1;M9MRX4;M9MS19;M9MSK6;M9PBV0;M9PEN3;M9PHP8;Q3KN55;Q7KU92;Q7KU95;Q9NCP8;X2JC49;X2JCM1;X2JGD3	Q7K130
A8JNM4;A8JNM5;A8JNM6;A8JNM7;M9MRR4;M9MRS5;M9MRX1;M9MRX4;M9MS19;M9MSK6;M9PBV0;M9PEN3;M9PHP8;Q3KN55;Q7KU92;Q7KU95;Q9NCP8;X2JC49;X2JCM1;X2JGD3	Q24133
A8JNM4;A8JNM5;A8JNM6;A8JNM7;M9MRR4;M9MRS5;M9MRX1;M9MRX4;M9MS19;M9MSK6;M9PBV0;M9PEN3;M9PHP8;Q3KN55;Q7KU92;Q7KU95;Q9NCP8;X2JC49;X2JCM1;X2JGD3	P34082
A8JNM4;A8JNM5;A8JNM6;A8JNM7;M9MRR4;M9MRS5;M9MRX1;M9MRX4;M9MS19;M9MSK6;M9PBV0;M9PEN3;M9PHP8;Q3KN55;Q7KU92;Q7KU95;Q9NCP8;X2JC49;X2JCM1;X2JGD3	P16378
A8JNM4;A8JNM5;A8JNM6;A8JNM7;M9MRR4;M9MRS5;M9MRX1;M9MRX4;M9MS19;M9MSK6;M9PBV0;M9PEN3;M9PHP8;Q3KN55;Q7KU92;Q7KU95;Q9NCP8;X2JC49;X2JCM1;X2JGD3	Q9V9S0
A8JNM4;A8JNM5;A8JNM6;A8JNM7;M9MRR4;M9MRS5;M9MRX1;M9MRX4;M9MS19;M9MSK6;M9PBV0;M9PEN3;M9PHP8;Q3KN55;Q7KU92;Q7KU95;Q9NCP8;X2JC49;X2JCM1;X2JGD3	O62609;Q8IMG6
A8JNM4;A8JNM5;A8JNM6;A8JNM7;M9MRR4;M9MRS5;M9MRX1;M9MRX4;M9MS19;M9MSK6;M9PBV0;M9PEN3;M9PHP8;Q3KN55;Q7KU92;Q7KU95;Q9NCP8;X2JC49;X2JCM1;X2JGD3	Q400M8;Q6QU65
A8JNM4;A8JNM5;A8JNM6;A8JNM7;M9MRR4;M9MRS5;M9MRX1;M9MRX4;M9MS19;M9MSK6;M9PBV0;M9PEN3;M9PHP8;Q3KN55;Q7KU92;Q7KU95;Q9NCP8;X2JC49;X2JCM1;X2JGD3	P07207
A8JNM4;A8JNM5;A8JNM6;A8JNM7;M9MRR4;M9MRS5;M9MRX1;M9MRX4;M9MS19;M9MSK6;M9PBV0;M9PEN3;M9PHP8;Q3KN55;Q7KU92;Q7KU95;Q9NCP8;X2JC49;X2JCM1;X2JGD3	O61365
