negatives
"frozenset({'IL1', 'P24928', 'P78527'})"
"frozenset({'P17612', 'IL1', 'P31323'})"
"frozenset({'Q9H1Y0', 'IL1', 'Q96A65'})"
"frozenset({'IL1', 'Q6Q0C0', 'Q9NWB7'})"
"frozenset({'Q13618', 'IL1', 'P08670'})"
"frozenset({'IL1', 'Q6P1N0', 'P24941'})"
"frozenset({'IL1', 'O95298', 'O95167'})"
"frozenset({'Q9Y5A7', 'IL1', 'Q92890'})"
"frozenset({'Q96ME1', 'P25788', 'IL1'})"
"frozenset({'Q9BYD6', 'IL1', 'Q9P015'})"
"frozenset({'IL1', 'Q9H9B4', 'P19838'})"
"frozenset({'IL1', 'P26640', 'Q9NRD1'})"
"frozenset({'IL1', 'P34741', 'P05230'})"
"frozenset({'IL1', 'P42229', 'P10912'})"
"frozenset({'IL1', 'P22612', 'Q8NGG4'})"
"frozenset({'P98164', 'IL1', 'P02649'})"
"frozenset({'IL1', 'P04062', 'P46934'})"
"frozenset({'IL1', 'Q13315', 'O43143'})"
"frozenset({'IL1', 'Q9Y6K9', 'Q9UQ80'})"
"frozenset({'IL1', 'P04629', 'P14923'})"
"frozenset({'P46937', 'IL1', 'Q86UU0'})"
"frozenset({'P52294', 'IL1', 'Q96FX7'})"
"frozenset({'Q13956', 'IL1', 'P51160'})"
"frozenset({'Q9NSU2', 'IL1', 'P43246'})"
"frozenset({'P21854', 'IL1', 'Q96BA8'})"
"frozenset({'P60510', 'IL1', 'Q9UQ35'})"
"frozenset({'Q02880', 'IL1', 'P51531'})"
"frozenset({'IL1', 'Q15654', 'O43353'})"
"frozenset({'Q14164', 'IL1', 'O75396'})"
"frozenset({'IL1', 'P61160', 'Q9BPX5'})"
"frozenset({'IL1', 'A0JLT2', 'Q9UJX4'})"
"frozenset({'P16157', 'IL1', 'P21817'})"
"frozenset({'P22694', 'IL1', 'Q99747'})"
"frozenset({'Q13185', 'IL1', 'Q9BS34'})"
"frozenset({'Q9H9H4', 'IL1', 'O60504'})"
"frozenset({'IL1', 'P35240', 'P35251'})"
"frozenset({'O75791', 'IL1', 'Q9Y5V3'})"
"frozenset({'Q99717', 'IL1', 'Q13485'})"
"frozenset({'IL1', 'P10415', 'P55061'})"
"frozenset({'Q8NGT2', 'IL1', 'P49407'})"
"frozenset({'O43150', 'IL1', 'Q14289'})"
"frozenset({'IL1', 'P62993', 'O95411'})"
"frozenset({'Q9H9S0', 'IL1', 'Q05209'})"
"frozenset({'Q15628', 'Q07889', 'IL1'})"
"frozenset({'P14625', 'IL1', 'Q9P260'})"
"frozenset({'O43432', 'IL1', 'Q96NX5'})"
"frozenset({'Q9GZS3', 'Q6PD62', 'IL1'})"
"frozenset({'IL1', 'Q2WGJ6', 'Q8N6Y0'})"
"frozenset({'IL1', 'P28332', 'Q15025'})"
"frozenset({'Q96E39', 'IL1', 'P33992'})"
"frozenset({'O14980', 'IL1', 'Q96EZ8'})"
"frozenset({'P63092', 'IL1', 'O95834'})"
"frozenset({'Q15717', 'IL1', 'P98174'})"
"frozenset({'Q9P2P5', 'IL1', 'P68402'})"
"frozenset({'Q9Y463', 'IL1', 'P08238'})"
"frozenset({'P13645', 'IL1', 'O00459'})"
"frozenset({'Q15637', 'IL1', 'O43143'})"
"frozenset({'P05783', 'IL1', 'Q9Y446'})"
"frozenset({'Q6ZMK1', 'IL1', 'P25686'})"
"frozenset({'P68032', 'IL1', 'P42768'})"
"frozenset({'P35030', 'IL1', 'P09651'})"
"frozenset({'Q9Y5V3', 'Q8IVS8', 'IL1'})"
"frozenset({'P12270', 'IL1', 'Q13315'})"
"frozenset({'IL1', 'P20807', 'Q14315'})"
"frozenset({'IL1', 'A6NKU9', 'P24941'})"
"frozenset({'Q96EY1', 'IL1', 'Q969K3'})"
"frozenset({'Q9UQ13', 'IL1', 'O14807'})"
"frozenset({'IL1', 'Q96FA3', 'P49116'})"
"frozenset({'Q8NGX0', 'IL1', 'P62873'})"
"frozenset({'Q8IWZ5', 'IL1', 'P60410'})"
"frozenset({'Q9H444', 'IL1', 'Q9BSM1'})"
"frozenset({'Q13043', 'IL1', 'Q14974'})"
"frozenset({'P05026', 'IL1', 'O75157'})"
"frozenset({'IL1', 'P17707', 'Q6EEV4'})"
"frozenset({'Q9Y2W1', 'IL1', 'O75147'})"
"frozenset({'O95166', 'IL1', 'P06576'})"
"frozenset({'O95429', 'IL1', 'O94923'})"
"frozenset({'O94776', 'Q9BTC8', 'IL1'})"
"frozenset({'P06733', 'IL1', 'Q8NFD5'})"
"frozenset({'Q00610', 'IL1', 'P42566'})"
"frozenset({'Q8NB16', 'IL1', 'Q92896'})"
"frozenset({'Q15369', 'IL1', 'Q99619'})"
"frozenset({'IL1', 'P05129', 'Q06710'})"
"frozenset({'Q02930', 'Q3V5L5', 'IL1'})"
"frozenset({'IL1', 'Q13217', 'P34931'})"
"frozenset({'Q8NHB7', 'IL1', 'Q9P2W3'})"
"frozenset({'IL1', 'Q93075', 'P38398'})"
"frozenset({'Q86SJ6', 'IL1', 'Q96GX9'})"
"frozenset({'IL1', 'P51531', 'Q99728'})"
"frozenset({'IL1', 'Q99460', 'O00233'})"
"frozenset({'IL1', 'P24593', 'Q96JW4'})"
"frozenset({'IL1', 'O00358', 'Q96I24'})"
"frozenset({'O43765', 'IL1', 'Q5JUK9'})"
"frozenset({'Q8N5R6', 'IL1', 'Q8N6Y0'})"
"frozenset({'O75558', 'IL1', 'O95363'})"
"frozenset({'IL1', 'Q15046', 'P04406'})"
"frozenset({'O96017', 'IL1', 'Q9UD71'})"
"frozenset({'IL1', 'Q8WZ74', 'P48643'})"
"frozenset({'P40855', 'IL1', 'Q96K12'})"
"frozenset({'Q13258', 'P41222', 'IL1'})"
"frozenset({'IL1', 'P51787', 'O60266'})"
"frozenset({'IL1', 'P24278', 'P38432'})"
"frozenset({'IL1', 'Q9H4G0', 'P28074'})"
"frozenset({'Q15717', 'IL1', 'Q9C0D3'})"
"frozenset({'O00267', 'IL1', 'Q6PD62'})"
"frozenset({'Q9Y6K0', 'P60953', 'IL1'})"
"frozenset({'IL1', 'Q9UKJ3', 'Q01844'})"
"frozenset({'Q7L1Q6', 'IL1', 'Q86VU5'})"
"frozenset({'P45983', 'IL1', 'P48023'})"
"frozenset({'IL1', 'P05556', 'P60709'})"
"frozenset({'IL1', 'O15320', 'P00519'})"
"frozenset({'Q13126', 'Q9NTZ6', 'IL1'})"
"frozenset({'P10276', 'IL1', 'P12931'})"
"frozenset({'Q9H0Q3', 'IL1', 'Q9BRI3'})"
"frozenset({'IL1', 'P52594', 'Q93052'})"
"frozenset({'Q14943', 'IL1', 'P30508'})"
"frozenset({'IL1', 'O60504', 'Q9H788'})"
"frozenset({'IL1', 'Q86UP2', 'Q16513'})"
"frozenset({'Q6UXT9', 'IL1', 'P21673'})"
"frozenset({'P14625', 'IL1', 'P12956'})"
"frozenset({'IL1', 'Q86SX6', 'Q99807'})"
"frozenset({'Q9NZL4', 'Q6IQ23', 'IL1'})"
"frozenset({'Q9UM47', 'Q92585', 'IL1'})"
"frozenset({'IL1', 'P13501', 'P25054'})"
"frozenset({'Q9UQM7', 'IL1', 'Q96GE6'})"
"frozenset({'P61960', 'IL1', 'O95155'})"
"frozenset({'Q14197', 'IL1', 'Q6IN84'})"
"frozenset({'IL1', 'O75581', 'Q93098'})"
"frozenset({'IL1', 'Q92624', 'Q9P127'})"
"frozenset({'Q96A26', 'IL1', 'Q5SRD1'})"
"frozenset({'Q8NC74', 'IL1', 'O43639'})"
"frozenset({'IL1', 'P49759', 'Q9H5V8'})"
"frozenset({'Q8NI38', 'IL1', 'O95678'})"
"frozenset({'Q9UJV3', 'IL1', 'P55081'})"
"frozenset({'Q08117', 'IL1', 'Q8IV13'})"
"frozenset({'IL1', 'Q9BQK8', 'O60573'})"
"frozenset({'P0DO92', 'P10644', 'IL1'})"
"frozenset({'IL1', 'P30566', 'P55039'})"
"frozenset({'IL1', 'Q9P000', 'P19838'})"
"frozenset({'P12830', 'IL1', 'P05093'})"
"frozenset({'IL1', 'P53350', 'Q96GD4'})"
"frozenset({'IL1', 'P07437', 'P42566'})"
"frozenset({'Q15637', 'P61978', 'IL1'})"
"frozenset({'Q9NYY8', 'IL1', 'P43355'})"
"frozenset({'IL1', 'Q92997', 'Q86YD7'})"
"frozenset({'IL1', 'Q8N4V1', 'Q10471'})"
"frozenset({'P00338', 'IL1', 'P05091'})"
"frozenset({'Q9H7B4', 'IL1', 'Q6NXT2'})"
"frozenset({'IL1', 'P32121', 'P0DP24'})"
"frozenset({'Q96SB4', 'IL1', 'P35637'})"
"frozenset({'P45984', 'IL1', 'P46109'})"
"frozenset({'Q9Y272', 'IL1', 'P50151'})"
"frozenset({'IL1', 'Q8IXK0', 'Q14781'})"
"frozenset({'Q9NZL4', 'IL1', 'Q96HE7'})"
"frozenset({'P49736', 'IL1', 'Q5SRD1'})"
"frozenset({'Q8IU81', 'IL1', 'Q96S94'})"
"frozenset({'IL1', 'O94927', 'Q99871'})"
"frozenset({'Q9NYU2', 'IL1', 'Q96GG9'})"
"frozenset({'Q15834', 'IL1', 'Q9Y580'})"
"frozenset({'IL1', 'P26951', 'P01241'})"
"frozenset({'Q92698', 'IL1', 'P53667'})"
"frozenset({'Q96L34', 'IL1', 'P62258'})"
"frozenset({'Q86XP3', 'IL1', 'P23352'})"
"frozenset({'Q9NRC8', 'IL1', 'Q5SW79'})"
"frozenset({'IL1', 'P02533', 'Q3MIT2'})"
"frozenset({'IL1', 'Q9Y5P8', 'Q8WXS5'})"
"frozenset({'Q9H0W5', 'O95373', 'IL1'})"
"frozenset({'IL1', 'P22455', 'O95208'})"
"frozenset({'Q15834', 'Q7Z3B3', 'IL1'})"
"frozenset({'O75643', 'IL1', 'O75147'})"
"frozenset({'P36873', 'P42263', 'IL1'})"
"frozenset({'P08047', 'IL1', 'O15438'})"
"frozenset({'IL1', 'Q9NS73', 'Q96ES7'})"
"frozenset({'IL1', 'Q16512', 'P62993'})"
"frozenset({'IL1', 'P05412', 'P38646'})"
"frozenset({'IL1', 'P06493', 'O75147'})"
"frozenset({'Q9Y2I6', 'IL1', 'Q53EZ4'})"
"frozenset({'P62304', 'IL1', 'Q969L4'})"
"frozenset({'IL1', 'O60216', 'P51991'})"
"frozenset({'IL1', 'P61981', 'P07101'})"
"frozenset({'Q13480', 'IL1', 'Q9C019'})"
"frozenset({'Q6MZP7', 'Q15428', 'IL1'})"
"frozenset({'IL1', 'Q13227', 'P62699'})"
"frozenset({'O94888', 'IL1', 'P05067'})"
"frozenset({'Q9Y2D8', 'IL1', 'Q6A162'})"
"frozenset({'IL1', 'O75943', 'P55769'})"
"frozenset({'Q13616', 'IL1', 'Q5JTH9'})"
"frozenset({'P04264', 'Q7Z3Y9', 'IL1'})"
"frozenset({'IL1', 'P35626', 'Q8NG75'})"
"frozenset({'IL1', 'O95416', 'O95231'})"
"frozenset({'IL1', 'Q9GZQ8', 'Q86X55'})"
"frozenset({'P63244', 'IL1', 'Q5JVS0'})"
"frozenset({'IL1', 'Q86XR8', 'P61247'})"
"frozenset({'Q5VWX1', 'IL1', 'P02675'})"
"frozenset({'Q5TB80', 'IL1', 'O95613'})"
"frozenset({'Q8N3V7', 'IL1', 'O15143'})"
"frozenset({'Q92905', 'IL1', 'Q1KMD3'})"
"frozenset({'P23258', 'IL1', 'P27708'})"
"frozenset({'P07948', 'IL1', 'P07900'})"
"frozenset({'Q96DH6', 'P62942', 'IL1'})"
"frozenset({'IL1', 'Q99442', 'Q96T55'})"
"frozenset({'O14965', 'IL1', 'P46782'})"
"frozenset({'IL1', 'Q04206', 'P04629'})"
"frozenset({'IL1', 'Q9UQL6', 'Q9UGL1'})"
"frozenset({'IL1', 'Q6NUQ4', 'P07307'})"
"frozenset({'Q96HP8', 'IL1', 'P52758'})"
"frozenset({'Q8NI36', 'IL1', 'O60832'})"
"frozenset({'IL1', 'P25787', 'Q15051'})"
"frozenset({'Q92785', 'P60520', 'IL1'})"
"frozenset({'O15162', 'IL1', 'Q9NRY6'})"
"frozenset({'IL1', 'P16144', 'Q14315'})"
"frozenset({'IL1', 'O00571', 'Q9H7E2'})"
"frozenset({'Q9Y2D8', 'IL1', 'P27348'})"
"frozenset({'Q8TBX8', 'IL1', 'P67870'})"
"frozenset({'IL1', 'Q8WXI9', 'Q9NPG2'})"
"frozenset({'P36873', 'IL1', 'Q13224'})"
"frozenset({'IL1', 'Q13526', 'Q96M27'})"
"frozenset({'IL1', 'P0DP23', 'Q96PM5'})"
"frozenset({'Q9NQW6', 'IL1', 'Q9NQX4'})"
"frozenset({'IL1', 'Q9NP66', 'Q6BDS2'})"
"frozenset({'IL1', 'O15084', 'Q92974'})"
"frozenset({'Q06210', 'IL1', 'P01106'})"
"frozenset({'Q96NL6', 'IL1', 'P0DP24'})"
"frozenset({'P00533', 'IL1', 'Q04695'})"
"frozenset({'IL1', 'O00444', 'Q9HC77'})"
"frozenset({'Q9BSB4', 'IL1', 'O95166'})"
"frozenset({'P62945', 'IL1', 'Q92901'})"
"frozenset({'Q13188', 'IL1', 'Q9H0R8'})"
"frozenset({'P35638', 'IL1', 'O43508'})"
"frozenset({'IL1', 'Q9UHD2', 'O60641'})"
"frozenset({'O60825', 'IL1', 'P27348'})"
"frozenset({'IL1', 'Q9UN42', 'Q9BZL3'})"
"frozenset({'P22301', 'Q6UXL0', 'IL1'})"
"frozenset({'IL1', 'P07437', 'Q13257'})"
"frozenset({'IL1', 'Q3MII6', 'Q9UHY8'})"
"frozenset({'P86480', 'Q9BZS1', 'IL1'})"
"frozenset({'P36873', 'IL1', 'Q9UD71'})"
"frozenset({'P63279', 'IL1', 'P60484'})"
"frozenset({'Q96CS3', 'IL1', 'Q15629'})"
"frozenset({'Q99816', 'IL1', 'Q99459'})"
"frozenset({'P22681', 'IL1', 'P39019'})"
"frozenset({'Q15717', 'IL1', 'Q15648'})"
"frozenset({'P08700', 'Q6UWB1', 'IL1'})"
"frozenset({'Q14980', 'IL1', 'Q9HC52'})"
"frozenset({'IL1', 'O43586', 'Q8WWY3'})"
"frozenset({'P27694', 'IL1', 'P55265'})"
"frozenset({'IL1', 'P62847', 'P55769'})"
"frozenset({'O43320', 'IL1', 'P35968'})"
"frozenset({'Q16644', 'IL1', 'P06400'})"
"frozenset({'Q9Y3U8', 'IL1', 'O95166'})"
"frozenset({'IL1', 'O75800', 'Q13064'})"
"frozenset({'IL1', 'Q9Y316', 'Q16719'})"
"frozenset({'Q15042', 'IL1', 'Q9UL26'})"
"frozenset({'IL1', 'O75364', 'Q5D862'})"
"frozenset({'O95201', 'IL1', 'Q9NRD5'})"
"frozenset({'IL1', 'Q9BT49', 'P68431'})"
"frozenset({'Q96SF7', 'IL1', 'Q96M29'})"
"frozenset({'O95400', 'IL1', 'O75531'})"
"frozenset({'O75578', 'IL1', 'P04004'})"
"frozenset({'Q8NB16', 'IL1', 'Q9UQN3'})"
"frozenset({'Q9UJS0', 'IL1', 'P53671'})"
"frozenset({'Q92905', 'IL1', 'Q5FVE4'})"
"frozenset({'IL1', 'Q3KNV8', 'O15212'})"
"frozenset({'Q8TBA6', 'IL1', 'Q7Z4H7'})"
"frozenset({'IL1', 'P51809', 'Q13277'})"
"frozenset({'IL1', 'P04629', 'P18858'})"
"frozenset({'P22061', 'P13804', 'IL1'})"
"frozenset({'Q9Y295', 'IL1', 'P39748'})"
"frozenset({'P09493', 'IL1', 'P42336'})"
"frozenset({'Q8WUK0', 'IL1', 'P14927'})"
"frozenset({'P06730', 'Q63ZY3', 'IL1'})"
"frozenset({'Q9UBU9', 'O43169', 'IL1'})"
"frozenset({'Q9UNE7', 'P29034', 'IL1'})"
"frozenset({'IL1', 'P68363', 'P29353'})"
"frozenset({'IL1', 'Q5TC82', 'Q8NFW8'})"
"frozenset({'Q6PD62', 'IL1', 'P40763'})"
"frozenset({'Q9Y230', 'IL1', 'O60260'})"
"frozenset({'IL1', 'P49802', 'P50148'})"
"frozenset({'IL1', 'P21333', 'Q16526'})"
"frozenset({'IL1', 'Q13554', 'P16220'})"
"frozenset({'P52739', 'P03372', 'IL1'})"
"frozenset({'P17612', 'IL1', 'Q8NGY3'})"
"frozenset({'IL1', 'Q9NPJ6', 'P69905'})"
"frozenset({'IL1', 'P51991', 'Q01844'})"
"frozenset({'IL1', 'Q03518', 'Q99750'})"
"frozenset({'IL1', 'Q9H2H9', 'Q53GQ0'})"
"frozenset({'IL1', 'Q9P253', 'P53618'})"
"frozenset({'O75396', 'IL1', 'Q96FQ6'})"
"frozenset({'IL1', 'Q9NUT2', 'Q96E29'})"
"frozenset({'IL1', 'P35626', 'Q8NG98'})"
"frozenset({'IL1', 'P48039', 'Q96A57'})"
"frozenset({'P25445', 'Q99683', 'IL1'})"
"frozenset({'IL1', 'P0DPB3', 'P05455'})"
"frozenset({'Q9Y478', 'IL1', 'Q9BYE7'})"
"frozenset({'P48431', 'IL1', 'O15062'})"
"frozenset({'IL1', 'P56524', 'O60573'})"
"frozenset({'Q96TA2', 'P24539', 'IL1'})"
"frozenset({'P57081', 'IL1', 'Q9Y570'})"
"frozenset({'P06733', 'IL1', 'P00519'})"
"frozenset({'P22234', 'O96017', 'IL1'})"
"frozenset({'Q8IWL3', 'Q9ULX6', 'IL1'})"
"frozenset({'Q9NPI1', 'IL1', 'Q92925'})"
"frozenset({'IL1', 'P06400', 'P85037'})"
"frozenset({'Q8TDM6', 'IL1', 'P06493'})"
"frozenset({'IL1', 'O75943', 'P35251'})"
"frozenset({'P46087', 'Q96SB4', 'IL1'})"
"frozenset({'IL1', 'O60313', 'O60939'})"
"frozenset({'P49736', 'IL1', 'P35237'})"
"frozenset({'IL1', 'Q92529', 'O43790'})"
"frozenset({'Q6ZU80', 'IL1', 'Q7Z7A1'})"
"frozenset({'P04350', 'IL1', 'O95166'})"
"frozenset({'IL1', 'Q9UPT9', 'Q9UJX2'})"
"frozenset({'IL1', 'P37173', 'P35222'})"
"frozenset({'IL1', 'Q8IWA4', 'P04629'})"
"frozenset({'Q9NWA0', 'IL1', 'P62314'})"
"frozenset({'IL1', 'P51572', 'P27348'})"
"frozenset({'Q96HF1', 'IL1', 'P12830'})"
"frozenset({'Q99729', 'IL1', 'Q9H492'})"
"frozenset({'Q9BSJ2', 'IL1', 'P04629'})"
"frozenset({'IL1', 'Q06418', 'P60410'})"
"frozenset({'IL1', 'Q9BTP7', 'Q9NPD8'})"
"frozenset({'Q969G3', 'IL1', 'Q12824'})"
"frozenset({'IL1', 'Q701N4', 'Q14982'})"
"frozenset({'P83731', 'IL1', 'P46776'})"
"frozenset({'P25098', 'P35372', 'IL1'})"
"frozenset({'IL1', 'Q09019', 'Q16718'})"
"frozenset({'Q9Y2I6', 'IL1', 'Q9NS73'})"
"frozenset({'IL1', 'P41743', 'P63000'})"
"frozenset({'Q13133', 'IL1', 'Q9NXR8'})"
"frozenset({'IL1', 'Q8NH02', 'P38405'})"
"frozenset({'P53041', 'IL1', 'Q9UL18'})"
"frozenset({'O95258', 'IL1', 'Q9Y279'})"
"frozenset({'Q8TAP6', 'IL1', 'Q9Y3D0'})"
"frozenset({'P34897', 'Q5T2E6', 'IL1'})"
"frozenset({'P29972', 'Q96S65', 'IL1'})"
"frozenset({'O95433', 'IL1', 'O14827'})"
"frozenset({'IL1', 'Q99675', 'Q5SNT2'})"
"frozenset({'P08134', 'IL1', 'O15085'})"
"frozenset({'Q15366', 'IL1', 'P52272'})"
"frozenset({'P08100', 'IL1', 'P32121'})"
"frozenset({'O15287', 'IL1', 'Q92889'})"
"frozenset({'IL1', 'Q86VZ5', 'P54253'})"
"frozenset({'IL1', 'P04439', 'Q13418'})"
"frozenset({'IL1', 'O95478', 'Q16666'})"
"frozenset({'IL1', 'Q8TD84', 'Q5TCQ9'})"
"frozenset({'P14324', 'IL1', 'O95630'})"
"frozenset({'IL1', 'O43633', 'Q9Y5L0'})"
"frozenset({'Q05469', 'IL1', 'Q13237'})"
"frozenset({'IL1', 'Q09161', 'Q00013'})"
"frozenset({'P36956', 'IL1', 'Q13315'})"
"frozenset({'IL1', 'O43639', 'Q8IX15'})"
"frozenset({'P33993', 'IL1', 'Q9Y4K3'})"
"frozenset({'Q06210', 'P26639', 'IL1'})"
"frozenset({'Q08J23', 'IL1', 'Q08830'})"
"frozenset({'P62955', 'Q9UQM7', 'IL1'})"
"frozenset({'IL1', 'Q96HE7', 'P07948'})"
"frozenset({'P60411', 'IL1', 'O95407'})"
"frozenset({'Q15717', 'Q9NYA4', 'IL1'})"
"frozenset({'Q13618', 'IL1', 'Q96ED9'})"
"frozenset({'Q01094', 'IL1', 'P49756'})"
"frozenset({'Q96IY1', 'IL1', 'Q6P1K2'})"
"frozenset({'Q9NY47', 'IL1', 'P30153'})"
"frozenset({'Q9H0W5', 'IL1', 'Q15233'})"
"frozenset({'P05129', 'IL1', 'Q15118'})"
"frozenset({'IL1', 'P50222', 'Q8N680'})"
"frozenset({'Q96PU5', 'IL1', 'P52565'})"
"frozenset({'IL1', 'Q8IW19', 'O75367'})"
"frozenset({'IL1', 'O14763', 'P21580'})"
"frozenset({'P28566', 'IL1', 'P17980'})"
"frozenset({'Q15468', 'IL1', 'Q9HC77'})"
"frozenset({'IL1', 'P43657', 'Q03113'})"
"frozenset({'Q9NZQ3', 'IL1', 'Q8WX93'})"
"frozenset({'P26583', 'IL1', 'P62807'})"
"frozenset({'IL1', 'Q06187', 'P49407'})"
"frozenset({'P04899', 'IL1', 'P51684'})"
"frozenset({'Q9Y2D8', 'IL1', 'Q9HCJ0'})"
"frozenset({'Q9BPZ7', 'IL1', 'P38398'})"
"frozenset({'P11021', 'P14625', 'IL1'})"
"frozenset({'Q14204', 'Q9BTE1', 'IL1'})"
"frozenset({'IL1', 'Q92541', 'P17480'})"
"frozenset({'Q99623', 'IL1', 'Q9UQL6'})"
"frozenset({'IL1', 'Q9ULT6', 'Q6UXX9'})"
"frozenset({'Q9Y5S9', 'IL1', 'Q92540'})"
"frozenset({'Q6ZRV2', 'IL1', 'Q5BJF6'})"
"frozenset({'O95989', 'IL1', 'Q9H0T7'})"
"frozenset({'Q02878', 'IL1', 'Q99558'})"
"frozenset({'IL1', 'Q16643', 'P33992'})"
"frozenset({'Q9H0D6', 'IL1', 'P49459'})"
"frozenset({'IL1', 'Q8N9N8', 'Q92609'})"
"frozenset({'P35221', 'IL1', 'O95714'})"
"frozenset({'IL1', 'Q9UJX3', 'P14635'})"
"frozenset({'IL1', 'Q86X19', 'P07947'})"
"frozenset({'P45984', 'IL1', 'P50221'})"
"frozenset({'Q9NVP1', 'IL1', 'O94906'})"
"frozenset({'Q6P5W5', 'IL1', 'Q969V5'})"
"frozenset({'IL1', 'Q14999', 'Q9Y3B4'})"
"frozenset({'IL1', 'Q9P2F8', 'Q6ZU80'})"
"frozenset({'Q9UPP1', 'Q92552', 'IL1'})"
"frozenset({'P32121', 'IL1', 'Q495A1'})"
"frozenset({'P10721', 'P55075', 'IL1'})"
"frozenset({'IL1', 'Q86VP6', 'P05455'})"
"frozenset({'O00231', 'IL1', 'Q14999'})"
"frozenset({'Q13123', 'IL1', 'Q9NZC7'})"
"frozenset({'IL1', 'Q9H8S9', 'Q9NQ48'})"
"frozenset({'IL1', 'P38432', 'P54253'})"
"frozenset({'P17612', 'IL1', 'Q6IFH4'})"
"frozenset({'Q969Q1', 'IL1', 'P10809'})"
"frozenset({'IL1', 'P07384', 'P30084'})"
"frozenset({'Q16537', 'IL1', 'Q8IUH5'})"
"frozenset({'P17600', 'IL1', 'P54132'})"
"frozenset({'Q8NHW4', 'IL1', 'P51677'})"
"frozenset({'Q8N684', 'IL1', 'O14641'})"
"frozenset({'IL1', 'P04049', 'Q96D09'})"
"frozenset({'P18146', 'IL1', 'P17676'})"
"frozenset({'IL1', 'P18074', 'Q92759'})"
"frozenset({'P17600', 'IL1', 'Q8WYQ5'})"
"frozenset({'IL1', 'Q9NZ71', 'Q9UHA2'})"
"frozenset({'Q13627', 'IL1', 'P35609'})"
"frozenset({'IL1', 'Q02156', 'P16284'})"
"frozenset({'P28838', 'IL1', 'P36508'})"
"frozenset({'Q8NF91', 'IL1', 'O60239'})"
"frozenset({'P56945', 'IL1', 'P45983'})"
"frozenset({'P25098', 'IL1', 'Q8NH05'})"
"frozenset({'IL1', 'P19784', 'Q9H2Y7'})"
"frozenset({'P49411', 'IL1', 'Q8WXI3'})"
"frozenset({'Q16082', 'IL1', 'Q9BXY8'})"
"frozenset({'Q02763', 'IL1', 'P98077'})"
"frozenset({'Q86SE9', 'Q6W2J9', 'IL1'})"
"frozenset({'Q8N205', 'IL1', 'Q9NWD8'})"
"frozenset({'P08631', 'IL1', 'Q6P1Q0'})"
"frozenset({'P42224', 'IL1', 'P38484'})"
"frozenset({'Q9BZE1', 'IL1', 'Q13405'})"
"frozenset({'P03372', 'IL1', 'Q9Y2W1'})"
"frozenset({'IL1', 'O15121', 'P11217'})"
"frozenset({'P36956', 'P17612', 'IL1'})"
"frozenset({'IL1', 'P12980', 'P35453'})"
"frozenset({'Q8TES7', 'IL1', 'Q8WYA0'})"
"frozenset({'IL1', 'P78371', 'P78318'})"
"frozenset({'P78334', 'IL1', 'P01892'})"
"frozenset({'IL1', 'Q06587', 'Q9HCM7'})"
"frozenset({'P41218', 'IL1', 'Q9NVM4'})"
"frozenset({'IL1', 'P01116', 'Q04206'})"
"frozenset({'P08648', 'A6NMZ7', 'IL1'})"
"frozenset({'Q9BQ69', 'IL1', 'Q08211'})"
"frozenset({'P26012', 'IL1', 'P49747'})"
"frozenset({'Q9ULV1', 'IL1', 'Q00604'})"
"frozenset({'P20702', 'IL1', 'Q02447'})"
"frozenset({'Q9NYY1', 'P01589', 'IL1'})"
"frozenset({'Q13435', 'IL1', 'P38159'})"
"frozenset({'IL1', 'Q68CZ6', 'Q5SW79'})"
"frozenset({'Q8IVT2', 'IL1', 'Q96GD4'})"
"frozenset({'P61978', 'IL1', 'Q00839'})"
"frozenset({'IL1', 'P00742', 'P00451'})"
"frozenset({'IL1', 'P05412', 'Q13409'})"
"frozenset({'IL1', 'P78412', 'O43186'})"
"frozenset({'Q9H0W5', 'IL1', 'O95347'})"
"frozenset({'IL1', 'Q9H672', 'P18206'})"
"frozenset({'Q01094', 'IL1', 'Q15021'})"
"frozenset({'Q99575', 'IL1', 'P68400'})"
"frozenset({'Q15149', 'IL1', 'Q99459'})"
"frozenset({'P02751', 'IL1', 'Q9Y2Q3'})"
"frozenset({'O75396', 'IL1', 'P35244'})"
"frozenset({'P51648', 'IL1', 'Q9P0N5'})"
"frozenset({'IL1', 'Q8NEW0', 'O75449'})"
"frozenset({'IL1', 'Q99062', 'P29353'})"
"frozenset({'P11310', 'IL1', 'Q96I99'})"
"frozenset({'P55036', 'IL1', 'Q86YJ7'})"
"frozenset({'IL1', 'Q9H7E9', 'Q5JY77'})"
"frozenset({'Q8IYA7', 'IL1', 'P52655'})"
"frozenset({'P01112', 'IL1', 'Q15311'})"
"frozenset({'IL1', 'P21283', 'P52655'})"
"frozenset({'IL1', 'P11171', 'P04921'})"
"frozenset({'P15260', 'IL1', 'P38484'})"
"frozenset({'Q13797', 'IL1', 'P53420'})"
"frozenset({'P55072', 'IL1', 'Q9NU22'})"
"frozenset({'IL1', 'Q5S007', 'O00160'})"
"frozenset({'IL1', 'Q9NRD5', 'O43159'})"
"frozenset({'IL1', 'P06241', 'Q9P2E3'})"
"frozenset({'P54259', 'O15162', 'IL1'})"
"frozenset({'Q15797', 'IL1', 'P35813'})"
"frozenset({'IL1', 'P51610', 'Q9UKI9'})"
"frozenset({'IL1', 'Q9UKU7', 'Q14008'})"
"frozenset({'P17612', 'IL1', 'O76054'})"
